01103;CHEVRY                                ;01170;CHEVRY                                
01104;CHEZERY FORENS                        ;01200;CHEZERY FORENS                        
01104;CHEZERY FORENS                        ;01410;CHEZERY FORENS                        
01105;CIVRIEUX                              ;01390;CIVRIEUX                              
01106;CIZE                                  ;01250;CIZE                                  
01107;CLEYZIEU                              ;01230;CLEYZIEU                              
01108;COLIGNY                               ;01270;COLIGNY                               
01109;COLLONGES                             ;01550;COLLONGES                             
01110;COLOMIEU                              ;01300;COLOMIEU                              
01111;CONAND                                ;01230;CONAND                                
01112;CONDAMINE                             ;01430;CONDAMINE                             
01113;CONDEISSIAT                           ;01400;CONDEISSIAT                           
01114;CONFORT                               ;01200;CONFORT                               
01115;CONFRANCON                            ;01310;CONFRANCON                            
01116;CONTREVOZ                             ;01300;CONTREVOZ                             
01117;CONZIEU                               ;01300;CONZIEU                               
01118;CORBONOD                              ;01420;CORBONOD                              
01119;CORCELLES                             ;01110;CORCELLES                             
01121;CORLIER                               ;01110;CORLIER                               
01122;CORMARANCHE EN BUGEY                  ;01110;CORMARANCHE EN BUGEY                  
01123;CORMORANCHE SUR SAONE                 ;01290;CORMORANCHE SUR SAONE                 
01124;CORMOZ                                ;01560;CORMOZ                                
01125;CORVEISSIAT                           ;01250;CORVEISSIAT                           
01127;COURMANGOUX                           ;01370;COURMANGOUX                           
01128;COURTES                               ;01560;COURTES                               
01129;CRANS                                 ;01320;CRANS                                 
01130;CRAS SUR REYSSOUZE                    ;01340;CRAS SUR REYSSOUZE                    
01133;CRESSIN ROCHEFORT                     ;01350;CRESSIN ROCHEFORT                     
01134;CROTTET                               ;01290;CROTTET                               
01134;CROTTET                               ;01750;CROTTET                               
01135;CROZET                                ;01170;CROZET                                
01136;CRUZILLES LES MEPILLAT                ;01290;CRUZILLES LES MEPILLAT                
01138;CULOZ                                 ;01350;CULOZ                                 
01139;CURCIAT DONGALON                      ;01560;CURCIAT DONGALON                      
01140;CURTAFOND                             ;01310;CURTAFOND                             
01141;CUZIEU                                ;01300;CUZIEU                                
01142;DAGNEUX                               ;01120;DAGNEUX                               
01143;DIVONNE LES BAINS                     ;01220;DIVONNE LES BAINS                     
01144;DOMMARTIN                             ;01380;DOMMARTIN                             
01145;DOMPIERRE SUR VEYLE                   ;01240;DOMPIERRE SUR VEYLE                   
01146;DOMPIERRE SUR CHALARONNE              ;01400;DOMPIERRE SUR CHALARONNE              
01147;DOMSURE                               ;01270;DOMSURE                               
01148;DORTAN                                ;01590;DORTAN                                
01149;DOUVRES                               ;01500;DOUVRES                               
01150;DROM                                  ;01250;DROM                                  
01151;DRUILLAT                              ;01160;DRUILLAT                              
01152;ECHALLON                              ;01130;ECHALLON                              
01153;ECHENEVEX                             ;01170;ECHENEVEX                             
01154;ETREZ                                 ;01340;ETREZ                                 
01155;EVOSGES                               ;01230;EVOSGES                               
01156;FARAMANS                              ;01800;FARAMANS                              
01157;FAREINS                               ;01480;FAREINS                               
01158;FARGES                                ;01550;FARGES                                
01159;FEILLENS                              ;01570;FEILLENS                              
01160;FERNEY VOLTAIRE                       ;01210;FERNEY VOLTAIRE                       
01162;FLAXIEU                               ;01350;FLAXIEU                               
01163;FOISSIAT                              ;01340;FOISSIAT                              
01165;FRANCHELEINS                          ;01090;FRANCHELEINS                          
01166;FRANS                                 ;01480;FRANS                                 
01167;GARNERANS                             ;01140;GARNERANS                             
01169;GENOUILLEUX                           ;01090;GENOUILLEUX                           
01170;BEARD GEOVREISSIAT                    ;01460;BEARD GEOVREISSIAT                    
01171;GEOVREISSET                           ;01100;GEOVREISSET                           
01172;GERMAGNAT                             ;01250;GERMAGNAT                             
01173;GEX                                   ;01170;GEX                                   
01174;GIRON                                 ;01130;GIRON                                 
01175;GORREVOD                              ;01190;GORREVOD                              
01176;LE GRAND ABERGEMENT                   ;01260;LE GRAND ABERGEMENT                   
01177;GRAND CORENT                          ;01250;GRAND CORENT                          
01179;GRIEGES                               ;01290;GRIEGES                               
01180;GRILLY                                ;01220;GRILLY                                
01181;GROISSIAT                             ;01100;GROISSIAT                             
01182;GROSLEE                               ;01680;GROSLEE                               
01183;GUEREINS                              ;01090;GUEREINS                              
01184;HAUTECOURT ROMANECHE                  ;01250;HAUTECOURT ROMANECHE                  
01185;HAUTEVILLE LOMPNES                    ;01110;HAUTEVILLE LOMPNES                    
01186;HOSTIAZ                               ;01110;HOSTIAZ                               
01187;HOTONNES                              ;01260;HOTONNES                              
01188;ILLIAT                                ;01140;ILLIAT                                
01189;INJOUX GENISSIAT                      ;01200;INJOUX GENISSIAT                      
01190;INNIMOND                              ;01680;INNIMOND                              
01191;IZENAVE                               ;01430;IZENAVE                               
01192;IZERNORE                              ;01580;IZERNORE                              
01193;IZIEU                                 ;01300;IZIEU                                 
01194;JASSANS RIOTTIER                      ;01480;JASSANS RIOTTIER                      
01195;JASSERON                              ;01250;JASSERON                              
01196;JAYAT                                 ;01340;JAYAT                                 
01197;JOURNANS                              ;01250;JOURNANS                              
01198;JOYEUX                                ;01800;JOYEUX                                
01199;JUJURIEUX                             ;01640;JUJURIEUX                             
01200;LABALME                               ;01450;LABALME                               
01202;LAGNIEU                               ;01150;LAGNIEU                               
01203;LAIZ                                  ;01290;LAIZ                                  
01204;LALLEYRIAT                            ;01130;LALLEYRIAT                            
01205;LANCRANS                              ;01200;LANCRANS                              
01206;LANTENAY                              ;01430;LANTENAY                              
01207;LAPEYROUSE                            ;01330;LAPEYROUSE                            
01208;LAVOURS                               ;01350;LAVOURS                               
01209;LEAZ                                  ;01200;LEAZ                                  
01210;LELEX                                 ;01410;LELEX                                 
01211;LENT                                  ;01240;LENT                                  
01212;LESCHEROUX                            ;01560;LESCHEROUX                            
01213;LEYMENT                               ;01150;LEYMENT                               
01214;LEYSSARD                              ;01450;LEYSSARD                              
01215;LHOPITAL                              ;01420;LHOPITAL                              
01216;LHUIS                                 ;01680;LHUIS                                 
01218;LOCHIEU                               ;01260;LOCHIEU                               
01219;LOMPNAS                               ;01680;LOMPNAS                               
01221;LOMPNIEU                              ;01260;LOMPNIEU                              
01224;LOYETTES                              ;01360;LOYETTES                              
01225;LURCY                                 ;01090;LURCY                                 
01227;MAGNIEU                               ;01300;MAGNIEU                               
01228;MAILLAT                               ;01430;MAILLAT                               
01229;MALAFRETAZ                            ;01340;MALAFRETAZ                            
01230;MANTENAY MONTLIN                      ;01560;MANTENAY MONTLIN                      
01231;MANZIAT                               ;01570;MANZIAT                               
01232;MARBOZ                                ;01851;MARBOZ                                
01233;MARCHAMP                              ;01680;MARCHAMP                              
01234;MARIGNIEU                             ;01300;MARIGNIEU                             
01235;MARLIEUX                              ;01240;MARLIEUX                              
01236;MARSONNAS                             ;01340;MARSONNAS                             
01237;MARTIGNAT                             ;01100;MARTIGNAT                             
01238;MASSIEUX                              ;01600;MASSIEUX                              
01239;MASSIGNIEU DE RIVES                   ;01300;MASSIGNIEU DE RIVES                   
01240;MATAFELON GRANGES                     ;01580;MATAFELON GRANGES                     
01241;MEILLONNAS                            ;01370;MEILLONNAS                            
01242;MERIGNAT                              ;01450;MERIGNAT                              
01243;MESSIMY SUR SAONE                     ;01480;MESSIMY SUR SAONE                     
01244;MEXIMIEUX                             ;01800;MEXIMIEUX                             
01245;BOHAS MEYRIAT RIGNAT                  ;01250;BOHAS MEYRIAT RIGNAT                  
01246;MEZERIAT                              ;01660;MEZERIAT                              
01247;MIJOUX                                ;01170;MIJOUX                                
01247;MIJOUX                                ;01410;MIJOUX                                
01248;MIONNAY                               ;01390;MIONNAY                               
01249;MIRIBEL                               ;01700;MIRIBEL                               
01250;MISERIEUX                             ;01600;MISERIEUX                             
01252;MOGNENEINS                            ;01140;MOGNENEINS                            
01254;MONTAGNAT                             ;01250;MONTAGNAT                             
01255;MONTAGNIEU                            ;01470;MONTAGNIEU                            
01257;MONTANGES                             ;01200;MONTANGES                             
01258;MONTCEAUX                             ;01090;MONTCEAUX                             
01259;MONTCET                               ;01310;MONTCET                               
01260;LE MONTELLIER                         ;01800;LE MONTELLIER                         
01261;MONTHIEUX                             ;01390;MONTHIEUX                             
01262;MONTLUEL                              ;01120;MONTLUEL                              
01263;MONTMERLE SUR SAONE                   ;01090;MONTMERLE SUR SAONE                   
01264;MONTRACOL                             ;01310;MONTRACOL                             
01265;MONTREAL LA CLUSE                     ;01460;MONTREAL LA CLUSE                     
01266;MONTREVEL EN BRESSE                   ;01340;MONTREVEL EN BRESSE                   
01267;NURIEUX VOLOGNAT                      ;01460;NURIEUX VOLOGNAT                      
01268;MURS ET GELIGNIEUX                    ;01300;MURS ET GELIGNIEUX                    
01269;NANTUA                                ;01130;NANTUA                                
01269;NANTUA                                ;01460;NANTUA                                
01271;NATTAGES                              ;01300;NATTAGES                              
01272;NEUVILLE LES DAMES                    ;01400;NEUVILLE LES DAMES                    
01273;NEUVILLE SUR AIN                      ;01160;NEUVILLE SUR AIN                      
01274;LES NEYROLLES                         ;01130;LES NEYROLLES                         
01275;NEYRON                                ;01700;NEYRON                                
01276;NIEVROZ                               ;01120;NIEVROZ                               
01277;NIVOLLET MONTGRIFFON                  ;01230;NIVOLLET MONTGRIFFON                  
01279;ONCIEU                                ;01230;ONCIEU                                
01280;ORDONNAZ                              ;01510;ORDONNAZ                              
01281;ORNEX                                 ;01210;ORNEX                                 
01282;OUTRIAZ                               ;01430;OUTRIAZ                               
01283;OYONNAX                               ;01100;OYONNAX                               
01284;OZAN                                  ;01190;OZAN                                  
01285;PARCIEUX                              ;01600;PARCIEUX                              
01286;PARVES                                ;01300;PARVES                                
01288;PERON                                 ;01630;PERON                                 
01289;PERONNAS                              ;01960;PERONNAS                              
01290;PEROUGES                              ;01800;PEROUGES                              
01291;PERREX                                ;01540;PERREX                                
01292;LE PETIT ABERGEMENT                   ;01260;LE PETIT ABERGEMENT                   
01293;PEYRIAT                               ;01430;PEYRIAT                               
01294;PEYRIEU                               ;01300;PEYRIEU                               
01295;PEYZIEUX SUR SAONE                    ;01140;PEYZIEUX SUR SAONE                    
01296;PIRAJOUX                              ;01270;PIRAJOUX                              
01297;PIZAY                                 ;01120;PIZAY                                 
01298;PLAGNE                                ;01130;PLAGNE                                
01299;LE PLANTAY                            ;01330;LE PLANTAY                            
01300;LE POIZAT                             ;01130;LE POIZAT                             
01301;POLLIAT                               ;01310;POLLIAT                               
01302;POLLIEU                               ;01350;POLLIEU                               
01303;PONCIN                                ;01450;PONCIN                                
01304;PONT D AIN                            ;01160;PONT D AIN                            
01305;PONT DE VAUX                          ;01190;PONT DE VAUX                          
01306;PONT DE VEYLE                         ;01290;PONT DE VEYLE                         
01307;PORT                                  ;01460;PORT                                  
01308;POUGNY                                ;01550;POUGNY                                
01309;POUILLAT                              ;01250;POUILLAT                              
01310;PREMEYZEL                             ;01300;PREMEYZEL                             
01311;PREMILLIEU                            ;01110;PREMILLIEU                            
01312;PRESSIAT                              ;01370;PRESSIAT                              
01313;PREVESSIN MOENS                       ;01280;PREVESSIN MOENS                       
01314;PRIAY                                 ;01160;PRIAY                                 
01316;PUGIEU                                ;01510;PUGIEU                                
01317;RAMASSE                               ;01250;RAMASSE                               
01318;RANCE                                 ;01390;RANCE                                 
01319;RELEVANT                              ;01990;RELEVANT                              
01320;REPLONGES                             ;01750;REPLONGES                             
01321;REVONNAS                              ;01250;REVONNAS                              
01322;REYRIEUX                              ;01600;REYRIEUX                              
01323;REYSSOUZE                             ;01190;REYSSOUZE                             
01325;RIGNIEUX LE FRANC                     ;01800;RIGNIEUX LE FRANC                     
01328;ROMANS                                ;01400;ROMANS                                
01329;ROSSILLON                             ;01510;ROSSILLON                             
01330;RUFFIEU                               ;01260;RUFFIEU                               
01331;ST ALBAN                              ;01450;ST ALBAN                              
01332;ST ANDRE DE BAGE                      ;01380;ST ANDRE DE BAGE                      
01333;ST ANDRE DE CORCY                     ;01390;ST ANDRE DE CORCY                     
01334;ST ANDRE D HUIRIAT                    ;01290;ST ANDRE D HUIRIAT                    
01335;ST ANDRE LE BOUCHOUX                  ;01240;ST ANDRE LE BOUCHOUX                  
01336;ST ANDRE SUR VIEUX JONC               ;01960;ST ANDRE SUR VIEUX JONC               
01337;ST BENIGNE                            ;01190;ST BENIGNE                            
01338;ST BENOIT                             ;01300;ST BENOIT                             
01339;ST BERNARD                            ;01600;ST BERNARD                            
01340;ST BOIS                               ;01300;ST BOIS                               
01341;ST CHAMP                              ;01300;ST CHAMP                              
01342;STE CROIX                             ;01120;STE CROIX                             
01343;ST CYR SUR MENTHON                    ;01380;ST CYR SUR MENTHON                    
01344;ST DENIS LES BOURG                    ;01000;ST DENIS LES BOURG                    
01345;ST DENIS EN BUGEY                     ;01500;ST DENIS EN BUGEY                     
01346;ST DIDIER D AUSSIAT                   ;01340;ST DIDIER D AUSSIAT                   
01347;ST DIDIER DE FORMANS                  ;01600;ST DIDIER DE FORMANS                  
01348;ST DIDIER SUR CHALARONNE              ;01140;ST DIDIER SUR CHALARONNE              
01349;ST ELOI                               ;01800;ST ELOI                               
01350;ST ETIENNE DU BOIS                    ;01370;ST ETIENNE DU BOIS                    
01351;ST ETIENNE SUR CHALARONNE             ;01140;ST ETIENNE SUR CHALARONNE             
01352;ST ETIENNE SUR REYSSOUZE              ;01190;ST ETIENNE SUR REYSSOUZE              
01353;STE EUPHEMIE                          ;01600;STE EUPHEMIE                          
01354;ST GENIS POUILLY                      ;01630;ST GENIS POUILLY                      
01355;ST GENIS SUR MENTHON                  ;01380;ST GENIS SUR MENTHON                  
01356;ST GEORGES SUR RENON                  ;01400;ST GEORGES SUR RENON                  
01357;ST GERMAIN DE JOUX                    ;01130;ST GERMAIN DE JOUX                    
01358;ST GERMAIN LES PAROISSES              ;01300;ST GERMAIN LES PAROISSES              
01359;ST GERMAIN SUR RENON                  ;01240;ST GERMAIN SUR RENON                  
01360;ST JEAN DE GONVILLE                   ;01630;ST JEAN DE GONVILLE                   
01361;ST JEAN DE NIOST                      ;01800;ST JEAN DE NIOST                      
01362;ST JEAN DE THURIGNEUX                 ;01390;ST JEAN DE THURIGNEUX                 
01363;ST JEAN LE VIEUX                      ;01640;ST JEAN LE VIEUX                      
01364;ST JEAN SUR REYSSOUZE                 ;01560;ST JEAN SUR REYSSOUZE                 
01365;ST JEAN SUR VEYLE                     ;01290;ST JEAN SUR VEYLE                     
01366;STE JULIE                             ;01150;STE JULIE                             
01367;ST JULIEN SUR REYSSOUZE               ;01560;ST JULIEN SUR REYSSOUZE               
01368;ST JULIEN SUR VEYLE                   ;01540;ST JULIEN SUR VEYLE                   
01369;ST JUST                               ;01250;ST JUST                               
01370;ST LAURENT SUR SAONE                  ;01750;ST LAURENT SUR SAONE                  
01371;ST MARCEL                             ;01390;ST MARCEL                             
01372;ST MARTIN DE BAVEL                    ;01510;ST MARTIN DE BAVEL                    
01373;ST MARTIN DU FRENE                    ;01430;ST MARTIN DU FRENE                    
01374;ST MARTIN DU MONT                     ;01160;ST MARTIN DU MONT                     
01375;ST MARTIN LE CHATEL                   ;01310;ST MARTIN LE CHATEL                   
01376;ST MAURICE DE BEYNOST                 ;01700;ST MAURICE DE BEYNOST                 
01378;ST MAURICE DE GOURDANS                ;01800;ST MAURICE DE GOURDANS                
01379;ST MAURICE DE REMENS                  ;01500;ST MAURICE DE REMENS                  
01380;ST NIZIER LE BOUCHOUX                 ;01560;ST NIZIER LE BOUCHOUX                 
01381;ST NIZIER LE DESERT                   ;01320;ST NIZIER LE DESERT                   
01382;STE OLIVE                             ;01330;STE OLIVE                             
01383;ST PAUL DE VARAX                      ;01240;ST PAUL DE VARAX                      
01384;ST RAMBERT EN BUGEY                   ;01230;ST RAMBERT EN BUGEY                   
01385;ST REMY                               ;01310;ST REMY                               
01386;ST SORLIN EN BUGEY                    ;01150;ST SORLIN EN BUGEY                    
01387;ST SULPICE                            ;01340;ST SULPICE                            
01388;ST TRIVIER DE COURTES                 ;01560;ST TRIVIER DE COURTES                 
01389;ST TRIVIER SUR MOIGNANS               ;01990;ST TRIVIER SUR MOIGNANS               
01390;ST VULBAS                             ;01150;ST VULBAS                             
01391;SALAVRE                               ;01270;SALAVRE                               
01392;SAMOGNAT                              ;01580;SAMOGNAT                              
01393;SANDRANS                              ;01400;SANDRANS                              
01396;SAULT BRENAZ                          ;01150;SAULT BRENAZ                          
01397;SAUVERNY                              ;01220;SAUVERNY                              
01398;SAVIGNEUX                             ;01480;SAVIGNEUX                             
01399;SEGNY                                 ;01170;SEGNY                                 
01400;SEILLONNAZ                            ;01470;SEILLONNAZ                            
01401;SERGY                                 ;01630;SERGY                                 
01402;SERMOYER                              ;01190;SERMOYER                              
01403;SERRIERES DE BRIORD                   ;01470;SERRIERES DE BRIORD                   
01404;SERRIERES SUR AIN                     ;01450;SERRIERES SUR AIN                     
01405;SERVAS                                ;01960;SERVAS                                
01406;SERVIGNAT                             ;01560;SERVIGNAT                             
01407;SEYSSEL                               ;01420;SEYSSEL                               
01408;SIMANDRE SUR SURAN                    ;01250;SIMANDRE SUR SURAN                    
01409;SONGIEU                               ;01260;SONGIEU                               
01410;SONTHONNAX LA MONTAGNE                ;01580;SONTHONNAX LA MONTAGNE                
01411;SOUCLIN                               ;01150;SOUCLIN                               
01412;SULIGNAT                              ;01400;SULIGNAT                              
01413;SURJOUX                               ;01420;SURJOUX                               
01414;SUTRIEU                               ;01260;SUTRIEU                               
01415;TALISSIEU                             ;01510;TALISSIEU                             
01416;TENAY                                 ;01230;TENAY                                 
01417;THEZILLIEU                            ;01110;THEZILLIEU                            
01418;THIL                                  ;01120;THIL                                  
01419;THOIRY                                ;01710;THOIRY                                
01420;THOISSEY                              ;01140;THOISSEY                              
01421;TORCIEU                               ;01230;TORCIEU                               
01422;TOSSIAT                               ;01250;TOSSIAT                               
01423;TOUSSIEUX                             ;01600;TOUSSIEUX                             
01424;TRAMOYES                              ;01390;TRAMOYES                              
01425;LA TRANCLIERE                         ;01160;LA TRANCLIERE                         
01426;TREFFORT CUISIAT                      ;01370;TREFFORT CUISIAT                      
01427;TREVOUX                               ;01600;TREVOUX                               
01428;VALEINS                               ;01140;VALEINS                               
01429;VANDEINS                              ;01660;VANDEINS                              
01430;VARAMBON                              ;01160;VARAMBON                              
01431;VAUX EN BUGEY                         ;01150;VAUX EN BUGEY                         
01432;VERJON                                ;01270;VERJON                                
01433;VERNOUX                               ;01560;VERNOUX                               
01434;VERSAILLEUX                           ;01330;VERSAILLEUX                           
01435;VERSONNEX                             ;01210;VERSONNEX                             
01436;VESANCY                               ;01170;VESANCY                               
01437;VESCOURS                              ;01560;VESCOURS                              
01439;VESINES                               ;01570;VESINES                               
01441;VIEU D IZENAVE                        ;01430;VIEU D IZENAVE                        
01442;VIEU                                  ;01260;VIEU                                  
01443;VILLARS LES DOMBES                    ;01330;VILLARS LES DOMBES                    
01444;VILLEBOIS                             ;01150;VILLEBOIS                             
01445;VILLEMOTIER                           ;01270;VILLEMOTIER                           
01446;VILLENEUVE                            ;01480;VILLENEUVE                            
01447;VILLEREVERSURE                        ;01250;VILLEREVERSURE                        
01448;VILLES                                ;01200;VILLES                                
01449;VILLETTE SUR AIN                      ;01320;VILLETTE SUR AIN                      
01450;VILLIEU LOYES MOLLON                  ;01800;VILLIEU LOYES MOLLON                  
01451;VIRIAT                                ;01440;VIRIAT                                
01452;VIRIEU LE GRAND                       ;01510;VIRIEU LE GRAND                       
01453;VIRIEU LE PETIT                       ;01260;VIRIEU LE PETIT                       
01454;VIRIGNIN                              ;01300;VIRIGNIN                              
01456;VONGNES                               ;01350;VONGNES                               
01457;VONNAS                                ;01540;VONNAS                                
02001;ABBECOURT                             ;02300;ABBECOURT                             
02002;ACHERY                                ;02800;ACHERY                                
02003;ACY                                   ;02200;ACY                                   
02004;AGNICOURT ET SECHELLES                ;02340;AGNICOURT ET SECHELLES                
02005;AGUILCOURT                            ;02190;AGUILCOURT                            
02006;AISONVILLE ET BERNOVILLE              ;02110;AISONVILLE ET BERNOVILLE              
02007;AIZELLES                              ;02820;AIZELLES                              
02008;AIZY JOUY                             ;02370;AIZY JOUY                             
02009;ALAINCOURT                            ;02240;ALAINCOURT                            
02010;ALLEMANT                              ;02320;ALLEMANT                              
02011;AMBLENY                               ;02290;AMBLENY                               
02012;AMBRIEF                               ;02200;AMBRIEF                               
02013;AMIFONTAINE                           ;02190;AMIFONTAINE                           
02014;AMIGNY ROUY                           ;02700;AMIGNY ROUY                           
02015;ANCIENVILLE                           ;02600;ANCIENVILLE                           
02016;ANDELAIN                              ;02800;ANDELAIN                              
02017;ANGUILCOURT LE SART                   ;02800;ANGUILCOURT LE SART                   
02018;ANIZY LE CHATEAU                      ;02320;ANIZY LE CHATEAU                      
02019;ANNOIS                                ;02480;ANNOIS                                
02020;ANY MARTIN RIEUX                      ;02500;ANY MARTIN RIEUX                      
02021;ARCHON                                ;02360;ARCHON                                
02022;ARCY STE RESTITUE                     ;02130;ARCY STE RESTITUE                     
02023;ARMENTIERES SUR OURCQ                 ;02210;ARMENTIERES SUR OURCQ                 
02024;ARRANCY                               ;02860;ARRANCY                               
02025;ARTEMPS                               ;02480;ARTEMPS                               
02026;ARTONGES                              ;02330;ARTONGES                              
02027;ASSIS SUR SERRE                       ;02270;ASSIS SUR SERRE                       
02028;ATHIES SOUS LAON                      ;02840;ATHIES SOUS LAON                      
02029;ATTILLY                               ;02490;ATTILLY                               
02030;AUBENCHEUL AUX BOIS                   ;02420;AUBENCHEUL AUX BOIS                   
02031;AUBENTON                              ;02500;AUBENTON                              
02032;AUBIGNY AUX KAISNES                   ;02590;AUBIGNY AUX KAISNES                   
02033;AUBIGNY EN LAONNOIS                   ;02820;AUBIGNY EN LAONNOIS                   
02034;AUDIGNICOURT                          ;02300;AUDIGNICOURT                          
02035;AUDIGNY                               ;02120;AUDIGNY                               
02036;AUGY                                  ;02220;AUGY                                  
02037;AULNOIS SOUS LAON                     ;02000;AULNOIS SOUS LAON                     
02038;LES AUTELS                            ;02360;LES AUTELS                            
02039;AUTREMENCOURT                         ;02250;AUTREMENCOURT                         
02040;AUTREPPES                             ;02580;AUTREPPES                             
